NACE Rev.2 grouped hierarchy (Section > Division > Group > Class),,,,,,,,,,,,,,,,
"Use the +/- outline controls at left to expand Sections to Divisions, Divisions to Groups, and Groups to Classes.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
level_depth,level,node_code,node_name,node_key,parent_key,section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,hierarchy_path_codes,hierarchy_path_names,source_row_number
4,class,82.20,Activities of call centres,class:82.20,group:82.2,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.2,Activities of call centres,82.20,Activities of call centres,N | 82 | 82.2 | 82.20,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Activities of call centres | Activities of call centres",870
3,group,82.3,Organisation of conventions and trade shows,group:82.3,division:82,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.3,Organisation of conventions and trade shows,,,N | 82 | 82.3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Organisation of conventions and trade shows",871
4,class,82.30,Organisation of conventions and trade shows,class:82.30,group:82.3,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.3,Organisation of conventions and trade shows,82.30,Organisation of conventions and trade shows,N | 82 | 82.3 | 82.30,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Organisation of conventions and trade shows | Organisation of conventions and trade shows",872
3,group,82.9,Business support service activities n.e.c.,group:82.9,division:82,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.9,Business support service activities n.e.c.,,,N | 82 | 82.9,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Business support service activities n.e.c.",873
4,class,82.91,Activities of collection agencies and credit bureaus,class:82.91,group:82.9,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.9,Business support service activities n.e.c.,82.91,Activities of collection agencies and credit bureaus,N | 82 | 82.9 | 82.91,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Business support service activities n.e.c. | Activities of collection agencies and credit bureaus",874
4,class,82.92,Packaging activities,class:82.92,group:82.9,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.9,Business support service activities n.e.c.,82.92,Packaging activities,N | 82 | 82.9 | 82.92,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Business support service activities n.e.c. | Packaging activities",875
4,class,82.99,Other business support service activities n.e.c.,class:82.99,group:82.9,N,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,82,"Office administrative, office support and other business support activities",82.9,Business support service activities n.e.c.,82.99,Other business support service activities n.e.c.,N | 82 | 82.9 | 82.99,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES | Office administrative, office support and other business support activities | Business support service activities n.e.c. | Other business support service activities n.e.c.",876
1,section,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,section:O,,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,,,,,,,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,877
2,division,84,Public administration and defence; compulsory social security,division:84,section:O,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,,,,,O | 84,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security,878
3,group,84.1,Administration of the State and the economic and social policy of the community,group:84.1,division:84,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.1,Administration of the State and the economic and social policy of the community,,,O | 84 | 84.1,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Administration of the State and the economic and social policy of the community,879
4,class,84.11,General public administration activities,class:84.11,group:84.1,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.1,Administration of the State and the economic and social policy of the community,84.11,General public administration activities,O | 84 | 84.1 | 84.11,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Administration of the State and the economic and social policy of the community | General public administration activities,880
4,class,84.12,"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",class:84.12,group:84.1,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.1,Administration of the State and the economic and social policy of the community,84.12,"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",O | 84 | 84.1 | 84.12,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Administration of the State and the economic and social policy of the community | Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",881
4,class,84.13,Regulation of and contribution to more efficient operation of businesses,class:84.13,group:84.1,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.1,Administration of the State and the economic and social policy of the community,84.13,Regulation of and contribution to more efficient operation of businesses,O | 84 | 84.1 | 84.13,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Administration of the State and the economic and social policy of the community | Regulation of and contribution to more efficient operation of businesses,882
3,group,84.2,Provision of services to the community as a whole,group:84.2,division:84,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.2,Provision of services to the community as a whole,,,O | 84 | 84.2,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Provision of services to the community as a whole,883
4,class,84.21,Foreign affairs,class:84.21,group:84.2,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.2,Provision of services to the community as a whole,84.21,Foreign affairs,O | 84 | 84.2 | 84.21,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Provision of services to the community as a whole | Foreign affairs,884
4,class,84.22,Defence activities,class:84.22,group:84.2,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.2,Provision of services to the community as a whole,84.22,Defence activities,O | 84 | 84.2 | 84.22,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Provision of services to the community as a whole | Defence activities,885
4,class,84.23,Justice and judicial activities,class:84.23,group:84.2,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.2,Provision of services to the community as a whole,84.23,Justice and judicial activities,O | 84 | 84.2 | 84.23,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Provision of services to the community as a whole | Justice and judicial activities,886
4,class,84.24,Public order and safety activities,class:84.24,group:84.2,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.2,Provision of services to the community as a whole,84.24,Public order and safety activities,O | 84 | 84.2 | 84.24,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Provision of services to the community as a whole | Public order and safety activities,887
4,class,84.25,Fire service activities,class:84.25,group:84.2,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.2,Provision of services to the community as a whole,84.25,Fire service activities,O | 84 | 84.2 | 84.25,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Provision of services to the community as a whole | Fire service activities,888
3,group,84.3,Compulsory social security activities,group:84.3,division:84,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.3,Compulsory social security activities,,,O | 84 | 84.3,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Compulsory social security activities,889
4,class,84.30,Compulsory social security activities,class:84.30,group:84.3,O,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84,Public administration and defence; compulsory social security,84.3,Compulsory social security activities,84.30,Compulsory social security activities,O | 84 | 84.3 | 84.30,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY | Public administration and defence; compulsory social security | Compulsory social security activities | Compulsory social security activities,890
1,section,P,EDUCATION,section:P,,P,EDUCATION,,,,,,,P,EDUCATION,891
2,division,85,Education,division:85,section:P,P,EDUCATION,85,Education,,,,,P | 85,EDUCATION | Education,892
3,group,85.1,Pre-primary education,group:85.1,division:85,P,EDUCATION,85,Education,85.1,Pre-primary education,,,P | 85 | 85.1,EDUCATION | Education | Pre-primary education,893
4,class,85.10,Pre-primary education,class:85.10,group:85.1,P,EDUCATION,85,Education,85.1,Pre-primary education,85.10,Pre-primary education,P | 85 | 85.1 | 85.10,EDUCATION | Education | Pre-primary education | Pre-primary education,894
3,group,85.2,Primary education,group:85.2,division:85,P,EDUCATION,85,Education,85.2,Primary education,,,P | 85 | 85.2,EDUCATION | Education | Primary education,895
4,class,85.20,Primary education,class:85.20,group:85.2,P,EDUCATION,85,Education,85.2,Primary education,85.20,Primary education,P | 85 | 85.2 | 85.20,EDUCATION | Education | Primary education | Primary education,896
3,group,85.3,Secondary education,group:85.3,division:85,P,EDUCATION,85,Education,85.3,Secondary education,,,P | 85 | 85.3,EDUCATION | Education | Secondary education,897
4,class,85.31,General secondary education,class:85.31,group:85.3,P,EDUCATION,85,Education,85.3,Secondary education,85.31,General secondary education,P | 85 | 85.3 | 85.31,EDUCATION | Education | Secondary education | General secondary education,898
4,class,85.32,Technical and vocational secondary education,class:85.32,group:85.3,P,EDUCATION,85,Education,85.3,Secondary education,85.32,Technical and vocational secondary education,P | 85 | 85.3 | 85.32,EDUCATION | Education | Secondary education | Technical and vocational secondary education,899
3,group,85.4,Higher education,group:85.4,division:85,P,EDUCATION,85,Education,85.4,Higher education,,,P | 85 | 85.4,EDUCATION | Education | Higher education,900
4,class,85.41,Post-secondary non-tertiary education,class:85.41,group:85.4,P,EDUCATION,85,Education,85.4,Higher education,85.41,Post-secondary non-tertiary education,P | 85 | 85.4 | 85.41,EDUCATION | Education | Higher education | Post-secondary non-tertiary education,901
4,class,85.42,Tertiary education,class:85.42,group:85.4,P,EDUCATION,85,Education,85.4,Higher education,85.42,Tertiary education,P | 85 | 85.4 | 85.42,EDUCATION | Education | Higher education | Tertiary education,902
3,group,85.5,Other education,group:85.5,division:85,P,EDUCATION,85,Education,85.5,Other education,,,P | 85 | 85.5,EDUCATION | Education | Other education,903
4,class,85.51,Sports and recreation education,class:85.51,group:85.5,P,EDUCATION,85,Education,85.5,Other education,85.51,Sports and recreation education,P | 85 | 85.5 | 85.51,EDUCATION | Education | Other education | Sports and recreation education,904
